RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Alex THEPOT,GK,No event
201,1096,MEX,LUQUE Juan (MEX),S,0,Oscar BONFIGLIO,GK,No event
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Marcel LANGILLER,Not specified,G40'
201,1096,MEX,LUQUE Juan (MEX),S,0,Juan CARRENO,Not specified,G70'
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Ernest LIBERATI,Not specified,No event
201,1096,MEX,LUQUE Juan (MEX),S,0,Rafael GARZA,C,No event
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Andre MASCHINOT,Not specified,G43' G87'
201,1096,MEX,LUQUE Juan (MEX),S,0,Hilario LOPEZ,Not specified,No event
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Etienne MATTLER,Not specified,No event
201,1096,MEX,LUQUE Juan (MEX),S,0,Dionisio MEJIA,Not specified,No event
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Marcel PINEL,Not specified,No event
201,1096,MEX,LUQUE Juan (MEX),S,0,Felipe ROSAS,Not specified,No event
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Alex VILLAPLANE,C,No event
201,1096,MEX,LUQUE Juan (MEX),S,0,Manuel ROSAS,Not specified,No event
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Lucien LAURENT,Not specified,G19'
201,1096,MEX,LUQUE Juan (MEX),S,0,Jose RUIZ,Not specified,No event
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Marcel CAPELLE,Not specified,No event
201,1096,MEX,LUQUE Juan (MEX),S,0,Alfredo SANCHEZ,Not specified,No event
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Augustin CHANTREL,Not specified,No event
201,1096,MEX,LUQUE Juan (MEX),S,0,Efrain AMEZCUA,Not specified,No event
201,1096,FRA,CAUDRON Raoul (FRA),S,0,Edmond DELFOUR,Not specified,No event
201,1096,MEX,LUQUE Juan (MEX),S,0,Luis PEREZ,Not specified,No event
201,1096,FRA,CAUDRON Raoul (FRA),N,0,Celestin DELMER,Not specified,No event
201,1096,MEX,LUQUE Juan (MEX),N,0,Isidoro SOTA,Not specified,No event
201,1096,FRA,CAUDRON Raoul (FRA),N,0,Andre TASSIN,Not specified,No event
201,1096,MEX,LUQUE Juan (MEX),N,0,Jesus CASTRO,Not specified,No event
201,1096,FRA,CAUDRON Raoul (FRA),N,0,Nouma ANDOIRE,Not specified,No event
201,1096,MEX,LUQUE Juan (MEX),N,0,Felipe OLIVARES,Not specified,No event
201,1096,FRA,CAUDRON Raoul (FRA),N,0,Jean LAURENT,Not specified,No event
201,1096,MEX,LUQUE Juan (MEX),N,0,Raimundo RODRIGUEZ,Not specified,No event
201,1096,FRA,CAUDRON Raoul (FRA),N,0,Emile VEINANTE,Not specified,No event
201,1096,MEX,LUQUE Juan (MEX),N,0,Roberto GAYON,Not specified,No event
201,1096,MEX,LUQUE Juan (MEX),N,0,Francisco GARZA GUTIERREZ,Not specified,No event
201,1090,USA,MILLAR Bob (USA),S,0,Jimmy DOUGLAS,GK,No event
201,1090,BEL,GOETINCK Hector (BEL),S,0,Arnold BADJOU,GK,No event
201,1090,USA,MILLAR Bob (USA),S,0,Tom FLORIE,C,G45'
201,1090,BEL,GOETINCK Hector (BEL),S,0,Jean DE CLERQ,Not specified,No event
201,1090,USA,MILLAR Bob (USA),S,0,Jimmy GALLAGHER,Not specified,No event
201,1090,BEL,GOETINCK Hector (BEL),S,0,Jan DIDDENS,Not specified,No event
201,1090,USA,MILLAR Bob (USA),S,0,Billy GONSALVES,Not specified,No event
201,1090,BEL,GOETINCK Hector (BEL),S,0,Auguste HELLEMANS,Not specified,No event
201,1090,USA,MILLAR Bob (USA),S,0,Bart McGHEE,Not specified,G23'
201,1090,BEL,GOETINCK Hector (BEL),S,0,Nikolaas HOYDONCKX,Not specified,No event
201,1090,USA,MILLAR Bob (USA),S,0,George MOORHOUSE,Not specified,No event
201,1090,BEL,GOETINCK Hector (BEL),S,0,Jacques MOESCHAL,Not specified,No event
201,1090,USA,MILLAR Bob (USA),S,0,Bert PATENAUDE,Not specified,G69'
201,1090,BEL,GOETINCK Hector (BEL),S,0,Theodore NOUWENS,Not specified,No event
201,1090,USA,MILLAR Bob (USA),S,0,Ralph TRACY,Not specified,No event
201,1090,BEL,GOETINCK Hector (BEL),S,0,Fernand ADAMS,Not specified,No event
201,1090,USA,MILLAR Bob (USA),S,0,Alexander WOOD,Not specified,No event
201,1090,BEL,GOETINCK Hector (BEL),S,0,Louis VERSYP,Not specified,No event
201,1090,USA,MILLAR Bob (USA),S,0,Andrew AULD,Not specified,No event
201,1090,BEL,GOETINCK Hector (BEL),S,0,Bernard VOORHOOF,Not specified,No event
201,1090,USA,MILLAR Bob (USA),S,0,Jim BROWN,Not specified,No event
201,1090,BEL,GOETINCK Hector (BEL),S,0,Pierre BRAINE,C,No event
201,1090,USA,MILLAR Bob (USA),N,0,Frank VAUGHN,Not specified,No event
201,1090,BEL,GOETINCK Hector (BEL),N,0,Alexis CHANTRAINE,Not specified,No event
201,1090,USA,MILLAR Bob (USA),N,0,Mike BOOKIE,Not specified,No event
201,1090,BEL,GOETINCK Hector (BEL),N,0,Jean DE BIE,Not specified,No event
201,1090,USA,MILLAR Bob (USA),N,0,Jim GENTLE,Not specified,No event
201,1090,BEL,GOETINCK Hector (BEL),N,0,Andre SAEYS,Not specified,No event
201,1090,USA,MILLAR Bob (USA),N,0,Phil SLONE,Not specified,No event
201,1090,BEL,GOETINCK Hector (BEL),N,0,Henri DE DEKEN,Not specified,No event
201,1090,USA,MILLAR Bob (USA),N,0,Arnie OLIVER,Not specified,No event
201,1090,BEL,GOETINCK Hector (BEL),N,0,Gerard DELBEKE,Not specified,No event
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Milovan JAKSIC,GK,No event
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,JOEL,GK,No event
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Blagoje MARJANOVIC,Not specified,No event
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,TEOPHILO,Not specified,No event
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Dragan MIHAJLOVIC,Not specified,No event
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,POLY,Not specified,No event
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Milorad ARSENIJEVIC,Not specified,No event
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,FAUSTO,Not specified,No event
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Ivica BEK,Not specified,G30'
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,PREGUINHO,C,G62'
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Momcilo DJOKIC,Not specified,No event
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,NILO,Not specified,No event
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Milutin IVKOVIC,C,No event
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,BRILHANTE,Not specified,No event
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Djordje VUJADINOVIC,Not specified,No event
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,ARAKEN,Not specified,No event
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Aleksandar TIRNANIC,Not specified,G21'
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,HERMOGENES,Not specified,No event
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Branislav SEKULIC,Not specified,No event
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,ITALIA,Not specified,No event
201,1093,YUG,SIMONOVIC Bosko (YUG),S,0,Ljubisa STEFANOVIC,Not specified,No event
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,FERNANDO GIUDICELLI,Not specified,No event
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Dragan TOSIC,Not specified,No event
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,CARVALHO LEITE,Not specified,No event
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Milan STOJANOVIC,Not specified,No event
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,BENEDICTO,Not specified,No event
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Teofilo SPASOJEVIC,Not specified,No event
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,OSCARINO,Not specified,No event
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Branislav HRNJICEK,Not specified,No event
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,BENVENUTTO,Not specified,No event
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Vlastimir PETKOVIC,Not specified,No event
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,DOCA,Not specified,No event
201,1093,YUG,SIMONOVIC Bosko (YUG),N,0,Dragutin NAJDANOVIC,Not specified,No event
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,PAMPLONA,Not specified,No event
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,FORTES,Not specified,No event
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,MANOELZINHO,Not specified,No event
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,IVAN MARIZ,Not specified,No event
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,MODERATO,Not specified,No event
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,VELLOSO,Not specified,No event
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,ZE LUIS,Not specified,No event
201,1093,BRA,DE CARVALHO Pindaro (BRA),N,0,RUSSINHO,Not specified,No event
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Ion LAPUSNEANU,GK,No event
201,1098,PER,BRU Francisco (ESP),S,0,Juan VALDIVIESO,GK,No event
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Ladislau RAFFINSKY,Not specified,No event
201,1098,PER,BRU Francisco (ESP),S,0,Alejandro VILLANUEVA,Not specified,No event
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Rudolf BUERGER,Not specified,No event
201,1098,PER,BRU Francisco (ESP),S,0,Julio LORES,Not specified,No event
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Adalbert DESU,Not specified,G1'
201,1098,PER,BRU Francisco (ESP),S,0,Placido GALINDO,C,R70'
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Alfred EISENBEISSER,Not specified,No event
201,1098,PER,BRU Francisco (ESP),S,0,Domingo GARCIA,Not specified,No event
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Nicolae KOVACS,Not specified,G89'
201,1098,PER,BRU Francisco (ESP),S,0,Jose Maria LAVALLE,Not specified,No event
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Constantin STANCIU,Not specified,G79'
201,1098,PER,BRU Francisco (ESP),S,0,Mario DE LAS CASAS,Not specified,No event
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Adalbert STEINER,Not specified,No event
201,1098,PER,BRU Francisco (ESP),S,0,Alberto DENEGRI,Not specified,No event
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Emerich VOGL,C,No event
201,1098,PER,BRU Francisco (ESP),S,0,Demetrio NEYRA,Not specified,No event
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Rudolf WETZER,Not specified,No event
201,1098,PER,BRU Francisco (ESP),S,0,Alberto SORIA,Not specified,No event
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Stefan BARBU,Not specified,No event
201,1098,PER,BRU Francisco (ESP),S,0,Luis SOUZA,Not specified,G75'
201,1098,ROU,LUCHIDE Octav (ROU),N,0,Iosif CZAKO,Not specified,No event
201,1098,PER,BRU Francisco (ESP),N,0,Jorge PARDON,Not specified,No event
201,1098,ROU,LUCHIDE Octav (ROU),N,0,Ilile SUBASEANU,Not specified,No event
201,1098,PER,BRU Francisco (ESP),N,0,Jose FLORES,Not specified,No event
201,1098,ROU,LUCHIDE Octav (ROU),N,0,Samuel ZAUBER,Not specified,No event
201,1098,PER,BRU Francisco (ESP),N,0,Antonio MAQUILON,Not specified,No event
201,1098,ROU,LUCHIDE Octav (ROU),N,0,Corneliu ROBE,Not specified,No event
201,1098,PER,BRU Francisco (ESP),N,0,Lizardo NUE RODRIGUEZ,Not specified,No event
201,1098,PER,BRU Francisco (ESP),N,0,Julio QUINTANA,Not specified,No event
201,1098,PER,BRU Francisco (ESP),N,0,Arturo FERNANDEZ,Not specified,No event
201,1098,PER,BRU Francisco (ESP),N,0,Pablo PACHECO,Not specified,No event
201,1098,PER,BRU Francisco (ESP),N,0,Carlos CILLONIZ,Not specified,No event
201,1098,PER,BRU Francisco (ESP),N,0,Jorge GONGORA,Not specified,No event
201,1098,PER,BRU Francisco (ESP),N,0,Jorge SARMIENTO,Not specified,No event
201,1098,PER,BRU Francisco (ESP),N,0,Juan Alfonso VALLE,Not specified,No event
201,1098,PER,BRU Francisco (ESP),N,0,Eduardo ASTENGO,Not specified,No event
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Angel BOSSIO,GK,No event
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Alex THEPOT,GK,No event
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Francisco VARALLO,Not specified,No event
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Alex VILLAPLANE,C,No event
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Pedro SUAREZ,Not specified,No event
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Lucien LAURENT,Not specified,No event
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Jose DELLA TORRE,Not specified,No event
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Marcel CAPELLE,Not specified,No event
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Juan EVARISTO,Not specified,No event
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Augustin CHANTREL,Not specified,No event
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Mario EVARISTO,Not specified,No event
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Edmond DELFOUR,Not specified,No event
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Manuel FERREIRA,C,No event
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Marcel LANGILLER,Not specified,No event
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Roberto CERRO,Not specified,No event
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Ernest LIBERATI,Not specified,No event
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Ramon MUTTIS,Not specified,No event
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Andre MASCHINOT,Not specified,No event
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Luis MONTI,Not specified,G81'
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Etienne MATTLER,Not specified,No event
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Natalio PERINETTI,Not specified,No event
201,1085,FRA,CAUDRON Raoul (FRA),S,0,Marcel PINEL,Not specified,No event
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Alejandro SCOPELLI,Not specified,No event
201,1085,FRA,CAUDRON Raoul (FRA),N,0,Celestin DELMER,Not specified,No event
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Carlos SPADARO,Not specified,No event
201,1085,FRA,CAUDRON Raoul (FRA),N,0,Andre TASSIN,Not specified,No event
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Carlos PEUCELLE,Not specified,No event
201,1085,FRA,CAUDRON Raoul (FRA),N,0,Nouma ANDOIRE,Not specified,No event
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Rodolfo ORLANDINI,Not specified,No event
201,1085,FRA,CAUDRON Raoul (FRA),N,0,Jean LAURENT,Not specified,No event
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Fernando PATERNOSTER,Not specified,No event
201,1085,FRA,CAUDRON Raoul (FRA),N,0,Emile VEINANTE,Not specified,No event
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Adolfo ZUMELZU,Not specified,No event
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Guillermo STABILE,Not specified,No event
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Edmundo PIAGGIO,Not specified,No event
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Atilio DEMARIA,Not specified,No event
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Juan BOTASSO,Not specified,No event
201,1085,ARG,OLAZAR Francisco (ARG),N,0,Alberto CHIVIDINI,Not specified,No event
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Roberto CORTES,GK,No event
201,1095,MEX,LUQUE Juan (MEX),S,0,Isidoro SOTA,GK,No event
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Victor MORALES,Not specified,No event
201,1095,MEX,LUQUE Juan (MEX),S,0,Luis PEREZ,Not specified,No event
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Tomas OJEDA,Not specified,No event
201,1095,MEX,LUQUE Juan (MEX),S,0,Felipe ROSAS,Not specified,No event
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Ulises POIRIER,Not specified,No event
201,1095,MEX,LUQUE Juan (MEX),S,0,Manuel ROSAS,Not specified,W51'
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Guillermo SAAVEDRA,Not specified,No event
201,1095,MEX,LUQUE Juan (MEX),S,0,Jose RUIZ,Not specified,No event
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Carlos SCHNEBERGER,C,No event
201,1095,MEX,LUQUE Juan (MEX),S,0,Alfredo SANCHEZ,Not specified,No event
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Guillermo SUBIABRE,Not specified,No event
201,1095,MEX,LUQUE Juan (MEX),S,0,Juan CARRENO,Not specified,No event
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Arturo TORRES,Not specified,No event
201,1095,MEX,LUQUE Juan (MEX),S,0,Roberto GAYON,Not specified,No event
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Carlos VIDAL,Not specified,G3' G65'
201,1095,MEX,LUQUE Juan (MEX),S,0,Rafael GARZA,C,No event
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Eberardo VILLALOBOS,Not specified,No event
201,1095,MEX,LUQUE Juan (MEX),S,0,Hilario LOPEZ,Not specified,No event
201,1095,CHI,ORTH Gyorgy (HUN),S,0,Humberto ELGUETA,Not specified,No event
201,1095,MEX,LUQUE Juan (MEX),S,0,Efrain AMEZCUA,Not specified,No event
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Guillermo RIVEROS,Not specified,No event
201,1095,MEX,LUQUE Juan (MEX),N,0,Oscar BONFIGLIO,Not specified,No event
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Arturo CODDOU,Not specified,No event
201,1095,MEX,LUQUE Juan (MEX),N,0,Dionisio MEJIA,Not specified,No event
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Horacio MUNOZ,Not specified,No event
201,1095,MEX,LUQUE Juan (MEX),N,0,Felipe OLIVARES,Not specified,No event
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Cesar ESPINOZA,Not specified,No event
201,1095,MEX,LUQUE Juan (MEX),N,0,Raimundo RODRIGUEZ,Not specified,No event
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Casimiro TORRES,Not specified,No event
201,1095,MEX,LUQUE Juan (MEX),N,0,Francisco GARZA GUTIERREZ,Not specified,No event
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Juan AGUILERA,Not specified,No event
201,1095,MEX,LUQUE Juan (MEX),N,0,Jesus CASTRO,Not specified,No event
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Guillermo ARELLANO,Not specified,No event
201,1095,CHI,ORTH Gyorgy (HUN),N,0,Ernesto CHAPARRO,Not specified,No event
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Milovan JAKSIC,GK,No event
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Jesus BERMUDEZ,GK,No event
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Blagoje MARJANOVIC,Not specified,G65'
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Jose BUSTAMANTE,Not specified,No event
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Dragan MIHAJLOVIC,Not specified,No event
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Casiano CHAVARRIA,Not specified,No event
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Dragutin NAJDANOVIC,Not specified,No event
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Segundo DURANDAL,Not specified,No event
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Ljubisa STEFANOVIC,Not specified,No event
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Rene FERNANDEZ,Not specified,No event
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Djordje VUJADINOVIC,Not specified,G85'
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Gumercindo GOMEZ,Not specified,No event
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Aleksandar TIRNANIC,Not specified,No event
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Diogenes LARA,Not specified,No event
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Milorad ARSENIJEVIC,Not specified,No event
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Rafael MENDEZ,C,No event
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Ivica BEK,Not specified,G60' G67'
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Jorge BALDERRAMA,Not specified,No event
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Momcilo DJOKIC,Not specified,No event
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Mario ALBORTA,Not specified,No event
201,1092,YUG,SIMONOVIC Bosko (YUG),S,0,Milutin IVKOVIC,C,No event
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Jorge ARGOTE,Not specified,No event
201,1092,YUG,SIMONOVIC Bosko (YUG),N,0,Milan STOJANOVIC,Not specified,No event
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Miguel BRITO,Not specified,No event
201,1092,YUG,SIMONOVIC Bosko (YUG),N,0,Teofilo SPASOJEVIC,Not specified,No event
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Jose NOYA,Not specified,No event
201,1092,YUG,SIMONOVIC Bosko (YUG),N,0,Branislav HRNJICEK,Not specified,No event
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Miguel MURILLO,Not specified,No event
201,1092,YUG,SIMONOVIC Bosko (YUG),N,0,Vlastimir PETKOVIC,Not specified,No event
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Luis REYES PENARANDA,Not specified,No event
201,1092,YUG,SIMONOVIC Bosko (YUG),N,0,Dragan TOSIC,Not specified,No event
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Eduardo REYES ORTIZ,Not specified,No event
201,1092,YUG,SIMONOVIC Bosko (YUG),N,0,Branislav SEKULIC,Not specified,No event
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Renato SAINZ,Not specified,No event
201,1097,USA,MILLAR Bob (USA),S,0,Jimmy DOUGLAS,GK,No event
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Modesto DENIS,GK,No event
201,1097,USA,MILLAR Bob (USA),S,0,Tom FLORIE,C,No event
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Eusebio DIAZ,Not specified,No event
201,1097,USA,MILLAR Bob (USA),S,0,Jimmy GALLAGHER,Not specified,No event
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Diogenes DOMINGUEZ,Not specified,No event
201,1097,USA,MILLAR Bob (USA),S,0,Billy GONSALVES,Not specified,No event
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Romildo ETCHEVERRY,Not specified,No event
201,1097,USA,MILLAR Bob (USA),S,0,Bart McGHEE,Not specified,No event
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Delfin BENITEZ CACERES,Not specified,No event
201,1097,USA,MILLAR Bob (USA),S,0,George MOORHOUSE,Not specified,No event
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Aurelio GONZALEZ,Not specified,No event
201,1097,USA,MILLAR Bob (USA),S,0,Bert PATENAUDE,Not specified,G10' G15' G50'
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Jose Leon MIRACCA,Not specified,No event
201,1097,USA,MILLAR Bob (USA),S,0,Ralph TRACY,Not specified,No event
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Lino NESSI,Not specified,No event
201,1097,USA,MILLAR Bob (USA),S,0,Alexander WOOD,Not specified,No event
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Quiterio OLMEDO,Not specified,No event
201,1097,USA,MILLAR Bob (USA),S,0,Andrew AULD,Not specified,No event
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Luis VARGAS PENA,C,No event
201,1097,USA,MILLAR Bob (USA),S,0,Jim BROWN,Not specified,No event
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Francisco AGUIRRE,Not specified,No event
201,1097,USA,MILLAR Bob (USA),N,0,Frank VAUGHN,Not specified,No event
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Santiago BENITEZ,Not specified,No event
201,1097,USA,MILLAR Bob (USA),N,0,Mike BOOKIE,Not specified,No event
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Gerardo ROMERO,Not specified,No event
201,1097,USA,MILLAR Bob (USA),N,0,Jim GENTLE,Not specified,No event
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Eustaquio CHAMORRO,Not specified,No event
201,1097,USA,MILLAR Bob (USA),N,0,Phil SLONE,Not specified,No event
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Diego FLORENTIN,Not specified,No event
201,1097,USA,MILLAR Bob (USA),N,0,Arnie OLIVER,Not specified,No event
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Bernabe RIVERA,Not specified,No event
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Jacinto VILLALBA,Not specified,No event
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Amadeo ORTEGA,Not specified,No event
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Cayetano CARRERAS SAGUEIR,Not specified,No event
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Pedro BENITEZ,Not specified,No event
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Salvador FLORES,Not specified,No event
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Tranquilino GARCETE,Not specified,No event
201,1099,URU,SUPPICI Alberto (URU),S,0,Enrique BALLESTRERO,GK,No event
201,1099,PER,BRU Francisco (ESP),S,0,Jorge PARDON,GK,No event
201,1099,URU,SUPPICI Alberto (URU),S,0,Hector CASTRO,Not specified,G60'
201,1099,PER,BRU Francisco (ESP),S,0,Luis SOUZA,Not specified,No event
201,1099,URU,SUPPICI Alberto (URU),S,0,Pedro CEA,Not specified,No event
201,1099,PER,BRU Francisco (ESP),S,0,Eduardo ASTENGO,Not specified,No event
201,1099,URU,SUPPICI Alberto (URU),S,0,Lorenzo FERNANDEZ,Not specified,No event
201,1099,PER,BRU Francisco (ESP),S,0,Mario DE LAS CASAS,Not specified,No event
201,1099,URU,SUPPICI Alberto (URU),S,0,Alvaro GESTIDO,Not specified,No event
201,1099,PER,BRU Francisco (ESP),S,0,Alberto DENEGRI,Not specified,No event
201,1099,URU,SUPPICI Alberto (URU),S,0,Victoriano IRIARTE,Not specified,No event
